x,y
1.11025,-3.2925
1.25922,-3.16178
1.41033,-3.03353
1.56363,-2.90793
1.7191,-2.78501
1.87689,-2.6651
2.03722,-2.54861
2.20018,-2.43582
2.36558,-2.32664
2.5332,-2.22087
2.70294,-2.11855
2.83297,-1.98875
2.87757,-1.79565
2.92575,-1.6034
2.97746,-1.41208
3.03305,-1.22183
3.09244,-1.03275
3.15543,-0.844836
3.22197,-0.658151
3.292,-0.472751
3.3657,-0.288784
3.4432,-0.106381
3.45707,0.0748996
3.37959,0.257316
3.30539,0.441091
3.23479,0.626271
3.16793,0.812836
3.10474,1.00068
3.04505,1.18967
2.98891,1.37975
2.93645,1.57087
2.88774,1.76299
2.84252,1.95595
2.73472,2.10184
2.56449,2.20335
2.39633,2.30825
2.2304,2.41663
2.06659,2.52819
1.90518,2.64319
1.74646,2.76186
1.59045,2.88408
1.43689,3.00937
1.28544,3.1372
1.13616,3.26757
0.957211,3.30513
0.759613,3.28986
0.561778,3.27802
0.363772,3.2695
0.165645,3.26443
-0.0325455,3.26298
-0.230726,3.26539
-0.428828,3.27139
-0.626774,3.28122
-0.824481,3.29497
-1.02187,3.3127
-1.18435,3.22601
-1.33425,3.09635
-1.48643,2.96938
-1.64094,2.84527
-1.79809,2.72452
-1.95788,2.60729
-2.12013,2.49348
-2.28456,2.38284
-2.45096,2.27518
-2.61924,2.17047
-2.78947,2.06896
-2.85663,1.89299
-2.90308,1.70032
-2.95268,1.50843
-3.00562,1.31744
-3.06243,1.12756
-3.12307,0.938875
-3.1876,0.751486
-3.25602,0.565488
-3.32818,0.38091
-3.40402,0.197808
-3.48341,0.0162179
-3.41838,-0.165531
-3.34264,-0.348676
-3.27037,-0.533214
-3.20164,-0.7191
-3.1364,-0.906242
-3.07466,-1.09457
-3.01674,-1.28411
-2.96256,-1.47475
-2.91236,-1.66649
-2.86558,-1.85908
-2.82149,-2.05201
-2.65058,-2.15235
-2.48161,-2.25595
-2.31487,-2.36308
-2.15003,-2.47313
-1.98712,-2.586
-1.82644,-2.70201
-1.66832,-2.82148
-1.51291,-2.94446
-1.36014,-3.07071
-1.20977,-3.19982
-1.05606,-3.31398
-0.858712,-3.2958
-0.66103,-3.2817
-0.463107,-3.27146
-0.265022,-3.265
-0.0668464,-3.2623
0.131346,-3.26347
0.329482,-3.26825
0.5275,-3.27654
0.725333,-3.28841
0.922917,-3.30385
