x,y
4.32478,-13.0856
4.34693,-12.8868
4.36696,-12.6879
4.38552,-12.4888
4.40323,-12.2896
4.42075,-12.0904
4.43874,-11.8912
4.4579,-11.6922
4.47899,-11.4933
4.50283,-11.2948
4.53023,-11.0967
4.56178,-10.8993
4.5982,-10.7027
4.64151,-10.5075
4.69223,-10.3141
4.75003,-10.1227
4.81605,-9.93393
4.89158,-9.74884
4.97534,-9.56736
5.06742,-9.38987
5.16735,-9.21667
5.28072,-9.05212
5.40231,-8.89345
5.53228,-8.74148
5.67347,-8.59995
5.82129,-8.46546
5.97603,-8.33882
6.13638,-8.21935
6.30644,-8.11467
6.48351,-8.02179
6.66472,-7.93724
6.85111,-7.86512
7.04081,-7.80212
7.23355,-7.74886
7.42897,-7.7065
7.62649,-7.67653
7.82558,-7.65802
8.02527,-7.64765
8.22522,-7.64652
8.42499,-7.6538
8.62438,-7.66856
8.82321,-7.68963
9.02138,-7.71639
9.21873,-7.74864
9.41536,-7.78495
9.61134,-7.82465
9.80683,-7.86674
10.0019,-7.91048
10.1968,-7.95522
10.3917,-8.00023
10.5866,-8.04482
10.7818,-8.08836
10.9773,-8.13008
11.1734,-8.1693
11.2189,-8.09622
11.1209,-7.92189
11.0207,-7.74882
10.919,-7.57667
10.8164,-7.40506
10.7134,-7.23366
10.6106,-7.0621
10.5088,-6.89
10.4085,-6.71704
10.3103,-6.54283
10.2152,-6.36696
10.1236,-6.18922
10.0366,-6.00917
9.95512,-5.82654
9.88003,-5.64124
9.81228,-5.45318
9.75213,-5.2625
9.69942,-5.06961
9.65539,-4.87456
9.62463,-4.67716
9.60493,-4.4782
9.59443,-4.27851
9.59735,-4.07862
9.61011,-3.87918
9.6338,-3.68063
9.66664,-3.48338
9.71623,-3.28995
9.77944,-3.10025
9.85158,-2.91375
9.9354,-2.73232
10.028,-2.55518
10.1304,-2.38344
10.2448,-2.21943
10.3677,-2.06195
10.5006,-1.91249
10.6408,-1.77
10.7885,-1.63524
10.9419,-1.50713
11.1008,-1.38565
11.2646,-1.27105
11.4332,-1.1635
11.6058,-1.06268
11.7817,-0.967552
11.9597,-0.876603
12.1397,-0.78939
12.3211,-0.705328
12.5037,-0.623785
12.6871,-0.544132
12.871,-0.465541
13.055,-0.387364
13.239,-0.308987
13.4226,-0.2298
13.6056,-0.149167
13.7877,-0.0664748
13.8898,0.0186449
13.7084,0.10278
13.5259,0.184448
13.3426,0.264392
13.1588,0.343184
12.9748,0.421423
12.7908,0.499735
12.6071,0.578739
12.424,0.659128
12.2419,0.741587
12.061,0.826953
11.882,0.915944
11.7051,1.00909
11.5306,1.10685
11.3593,1.20993
11.1919,1.31928
11.03,1.43657
10.8736,1.56101
10.7232,1.69282
10.579,1.83137
10.4432,1.97803
10.3146,2.131
10.1943,2.29075
10.0819,2.45614
9.98323,2.62974
9.8969,2.81011
9.8193,2.9944
9.753,3.18295
9.69594,3.3745
9.6502,3.56917
9.6209,3.76691
9.60146,3.9658
9.59408,4.16562
9.59829,4.36554
9.61374,4.56477
9.63911,4.76308
9.67361,4.96004
9.71997,5.15454
9.77588,5.34641
9.84072,5.53555
9.91185,5.72243
9.99002,5.90648
10.074,6.08794
10.1631,6.26695
10.2564,6.4438
10.353,6.61887
10.4522,6.7925
10.5532,6.96507
10.6554,7.13692
