x,y
-4.48537,-14.2615
-4.29209,-14.2124
-4.10189,-14.1514
-3.9166,-14.0767
-3.73307,-13.9977
-3.55093,-13.9155
-3.36994,-13.8309
-3.18961,-13.7449
-3.00924,-13.6589
-2.82839,-13.5739
-2.64673,-13.4908
-2.46621,-13.4051
-2.28722,-13.3163
-2.10923,-13.2255
-1.93172,-13.1338
-1.75398,-13.0425
-1.57517,-12.9534
-1.39461,-12.8679
-1.21191,-12.787
-1.02657,-12.7126
-0.837796,-12.6471
-0.645114,-12.5943
-0.45014,-12.5508
-0.252724,-12.5217
-0.0536606,-12.5081
0.146078,-12.5108
0.34454,-12.5339
0.541103,-12.5693
0.734894,-12.6172
0.925644,-12.6763
1.11327,-12.7449
1.29704,-12.8234
1.47852,-12.9069
1.65837,-12.994
1.8369,-13.0837
2.01468,-13.1749
2.19243,-13.2661
2.37086,-13.356
2.55057,-13.4434
2.73157,-13.528
2.91276,-13.6122
3.09334,-13.6977
3.27369,-13.7837
3.45434,-13.8691
3.63578,-13.9528
3.8183,-14.034
4.00242,-14.1116
4.18957,-14.1814
4.38136,-14.2373
4.57792,-14.2519
4.75001,-14.1707
4.88167,-14.0214
4.99781,-13.8589
5.10466,-13.6901
5.20702,-13.5185
5.30584,-13.3449
5.40214,-13.1698
5.4974,-12.9942
5.59277,-12.8186
5.68907,-12.6435
5.78702,-12.4694
5.88291,-12.2941
5.97566,-12.1171
6.06637,-11.9391
6.15627,-11.7606
6.24663,-11.5824
6.33889,-11.4052
6.43471,-11.2299
6.53573,-11.0575
6.6426,-10.8887
6.75685,-10.7248
6.88025,-10.5678
7.01279,-10.4185
7.15476,-10.2782
7.30885,-10.151
7.4729,-10.037
7.6457,-9.93723
7.82529,-9.8501
8.01024,-9.7747
8.1996,-9.71094
8.3917,-9.65599
8.58601,-9.60967
8.78177,-9.56977
8.97839,-9.53433
9.17552,-9.50171
9.3729,-9.47065
9.57028,-9.43961
9.7674,-9.40702
9.96405,-9.37165
10.1601,-9.33287
10.3563,-9.29512
10.5528,-9.25888
10.7493,-9.22312
10.9458,-9.18662
11.1419,-9.14838
11.3375,-9.10752
11.5322,-9.06281
11.7246,-9.00892
11.9144,-8.94662
12.0849,-8.84727
12.1782,-8.67241
12.1925,-8.47312
12.1888,-8.27344
12.1757,-8.07408
12.1571,-7.87514
12.1338,-7.67671
12.108,-7.47857
12.0815,-7.28053
12.0552,-7.08245
12.03,-6.88425
12.006,-6.68588
11.9811,-6.48765
11.9527,-6.28988
11.922,-6.09244
11.8905,-5.89514
11.8593,-5.69777
11.83,-5.50014
11.8046,-5.30195
11.7849,-5.10313
11.7726,-4.90374
11.7697,-4.70405
11.7775,-4.50453
11.7975,-4.30577
11.8298,-4.10859
11.8803,-3.91543
11.946,-3.72709
12.0265,-3.54446
12.1211,-3.36849
12.2269,-3.19894
12.343,-3.03648
12.4668,-2.87968
12.597,-2.72822
12.7325,-2.58138
12.8713,-2.43775
13.0121,-2.29595
13.1538,-2.1551
13.2955,-2.01418
13.4361,-1.87222
13.5746,-1.72825
13.7102,-1.58148
13.8464,-1.43525
13.9835,-1.28992
14.1209,-1.14489
14.2581,-0.999605
14.3941,-0.853274
14.5281,-0.705005
14.6587,-0.553856
14.7821,-0.396747
14.8964,-0.232883
14.9755,-0.0503113
14.9452,0.138305
14.8443,0.309612
14.7249,0.469692
14.5977,0.623776
14.4661,0.774072
14.3308,0.921122
14.1936,1.06639
14.0559,1.21117
13.9183,1.35607
13.7815,1.50163
13.6456,1.64818
13.5087,1.79367
13.3692,1.93671
13.228,2.07814
13.0863,2.21891
12.9448,2.36003
12.8047,2.50253
12.6678,2.64799
12.5352,2.79743
12.4083,2.95165
12.2881,3.1112
12.1753,3.27614
12.075,3.44893
11.9874,3.6283
11.914,3.81378
11.8556,4.00474
11.8115,4.19962
11.7858,4.39772
11.7729,4.59695
11.7714,4.79663
11.7799,4.99622
11.7958,5.19538
11.8184,5.3939
11.8464,5.59174
11.8773,5.78914
11.9095,5.98634
11.9415,6.18357
11.972,6.38103
11.9997,6.57889
12.0242,6.77718
12.048,6.97557
12.0732,7.17378
12.0989,7.37193
12.1241,7.57014
12.1477,7.76854
12.1686,7.96725
12.1845,8.16641
12.1913,8.36606
12.1872,8.5656
12.1408,8.756
12.01,8.89867
11.8264,8.97719
11.6351,9.03482
11.4416,9.08442
11.2466,9.12799
11.0507,9.16723
10.8544,9.20447
10.6579,9.24076
10.4614,9.27703
10.2651,9.31425
