x,y
5.05999,-15.9556
5.25035,-15.897
5.42,-15.7929
5.5653,-15.6562
5.68808,-15.4989
5.79112,-15.3278
5.87966,-15.1487
5.956,-14.9641
6.02196,-14.7755
6.07974,-14.5842
6.12988,-14.3908
6.17328,-14.1957
6.21139,-13.9996
6.245,-13.8026
6.27468,-13.6049
6.30083,-13.4068
6.32412,-13.2083
6.34519,-13.0096
6.36454,-12.8107
6.38266,-12.6117
6.40012,-12.4126
6.41756,-12.2135
6.43567,-12.0145
6.45533,-11.8156
6.47764,-11.6171
6.50361,-11.4189
6.53484,-11.2215
6.5728,-11.0253
6.62209,-10.8317
6.6848,-10.642
6.76329,-10.4585
6.85759,-10.2826
6.97683,-10.1223
7.1195,-9.98337
7.27673,-9.86032
7.45606,-9.77228
7.64377,-9.70592
7.8389,-9.66296
8.03805,-9.64669
8.23772,-9.6459
8.43709,-9.65798
8.63561,-9.68053
8.8331,-9.71099
9.0297,-9.74679
9.22548,-9.78689
9.42074,-9.82946
9.61564,-9.87362
9.81035,-9.91862
10.0051,-9.96361
10.1999,-10.008
10.395,-10.0513
10.5905,-10.0928
10.7865,-10.132
10.9829,-10.1685
11.18,-10.2017
11.3776,-10.2311
11.576,-10.2557
11.7749,-10.2747
11.9743,-10.2875
12.174,-10.2932
12.3738,-10.2896
12.5731,-10.2755
12.771,-10.2482
12.9655,-10.2029
13.1541,-10.1375
13.3311,-10.0455
13.4846,-9.9184
13.6011,-9.75736
13.6742,-9.57193
13.7064,-9.37507
13.71,-9.1755
13.6928,-8.97651
13.6573,-8.77991
13.609,-8.58604
13.5506,-8.39497
13.4833,-8.20681
13.4095,-8.02115
13.3299,-7.83785
13.2451,-7.65688
13.1561,-7.478
13.0635,-7.30088
12.9681,-7.12531
12.8702,-6.95108
12.7703,-6.77798
12.6688,-6.60583
12.5664,-6.43425
12.4634,-6.26298
12.3604,-6.0917
12.2582,-5.91997
12.1574,-5.74742
12.0588,-5.5736
11.9641,-5.39765
11.8741,-5.2192
11.7915,-5.03731
11.7185,-4.85137
11.6578,-4.66116
11.612,-4.46668
11.5927,-4.2678
11.5984,-4.06879
11.6269,-3.87108
11.6957,-3.68363
11.7843,-3.5053
11.9,-3.34237
12.0385,-3.19861
12.1889,-3.06751
12.35,-2.94943
12.519,-2.84278
12.694,-2.74611
12.8721,-2.6555
13.0525,-2.56964
13.2345,-2.4871
13.4176,-2.40698
13.6013,-2.32826
13.7852,-2.25016
13.9692,-2.17204
14.1528,-2.09329
14.336,-2.01341
14.5185,-1.93194
14.7,-1.84843
14.8804,-1.7623
15.0591,-1.67297
15.2361,-1.58008
15.4108,-1.48317
15.5829,-1.38149
15.7513,-1.27395
15.9153,-1.15981
16.0742,-1.03871
16.2261,-0.908947
16.3689,-0.769293
16.4997,-0.618291
16.611,-0.452612
16.6958,-0.272059
16.7416,-0.078374
16.7377,0.120698
16.68,0.311573
16.5905,0.489917
16.4724,0.650963
16.3392,0.799737
16.1947,0.937633
16.0412,1.06547
15.8811,1.18513
15.7158,1.29743
15.5464,1.40333
15.3737,1.50387
15.1985,1.59995
15.0211,1.69211
14.842,1.78077
14.6615,1.86632
14.4797,1.94938
14.2971,2.03049
14.1138,2.11011
13.93,2.18868
13.746,2.26676
13.5621,2.34494
13.3785,2.42389
13.1957,2.5045
13.014,2.58771
12.8341,2.67462
12.6567,2.76665
12.483,2.8653
12.3145,2.97277
12.155,3.09318
12.008,3.22828
11.8753,3.377
11.7606,3.54059
11.6801,3.72319
11.6188,3.91281
11.5929,4.11097
11.5965,4.31017
11.6207,4.5083
11.6679,4.70248
11.7327,4.89147
11.8084,5.07632
11.893,5.25732
11.9841,5.43518
12.0798,5.61063
12.1789,5.78416
12.28,5.95653
12.3824,6.12815
12.4853,6.29943
12.5882,6.47077
12.6905,6.64245
12.7916,6.8148
12.8911,6.98812
12.9885,7.16262
13.0834,7.3385
13.1752,7.51597
13.2635,7.69525
13.3472,7.87669
13.4257,8.06044
13.4984,8.24658
13.5643,8.43524
13.6207,8.62692
13.6659,8.82155
13.6972,9.01882
13.7112,9.21803
13.7033,9.4175
13.6609,9.61236
13.582,9.79535
13.4543,9.9483
13.2946,10.0672
13.1147,10.1535
12.9247,10.2149
12.729,10.255
12.5307,10.2789
12.3313,10.291
12.1315,10.2927
11.9318,10.2855
11.7325,10.2713
11.5337,10.2512
11.3355,10.2255
11.1379,10.1952
10.941,10.1612
10.7447,10.124
10.5488,10.0842
10.3534,10.0422
10.1584,9.99864
9.96361,9.95406
9.76891,9.90904
9.57416,9.86417
9.3792,9.82027
9.18386,9.7781
8.98798,9.73853
8.79122,9.70355
8.59352,9.67435
8.39475,9.65388
8.1952,9.64477
7.99564,9.64991
7.79711,9.67085
7.6023,9.71541
7.41763,9.79053
7.24135,9.88391
7.0867,10.0105
6.95143,10.1564
6.83425,10.3182
6.74449,10.4967
6.67086,10.6822
6.61156,10.8729
6.56451,11.0671
6.52743,11.2634
6.49722,11.461
6.47235,11.6593
6.45078,11.8579
6.43165,12.0569
6.41378,12.2559
6.39644,12.455
6.37893,12.6541
6.36061,12.8531
6.34098,13.0519
6.31952,13.2506
6.29574,13.4491
6.26892,13.6471
6.23831,13.8446
6.20362,14.0414
6.16424,14.2373
6.11937,14.432
6.06776,14.6251
6.00844,14.8159
5.94076,15.0038
5.86209,15.1875
5.77134,15.3654
5.66318,15.5333
5.53608,15.6872
5.38682,15.8195
5.21114,15.9135
5.01757,15.9587
4.81821,15.9573
4.62261,15.9182
4.43405,15.8525
4.25267,15.7689
4.07794,15.6721
3.91062,15.5628
3.74874,15.4457
3.59178,15.322
3.43949,15.1927
3.29118,15.0588
3.14626,14.9212
3.00436,14.7805
2.86521,14.637
2.72847,14.4913
2.59365,14.3438
2.46034,14.1949
2.32819,14.045
2.19681,13.8944
2.06575,13.7435
1.93448,13.5929
1.8025,13.4428
1.66895,13.2941
1.53316,13.1475
1.39411,13.004
1.25072,12.8649
1.10162,12.7319
0.945464,12.6074
0.781182,12.4936
0.605035,12.3993
0.419803,12.3257
0.227738,12.2712
0.0284954,12.2565
-0.170218,12.2664
-0.366474,12.3041
-0.552456,12.3765
-0.730684,12.466
-0.899619,12.5727
-1.05815,12.6944
-1.20878,12.8257
-1.35344,12.9635
-1.4936,13.1059
-1.63019,13.2518
-1.76421,13.4
-1.89663,13.5497
-2.02808,13.7002
-2.15915,13.8511
-2.29039,14.0018
