x,y
1.64516,-4.33449
1.82182,-4.2902
1.98401,-4.17558
2.14115,-4.05395
2.29745,-3.93121
2.45337,-3.808
2.60841,-3.68367
2.76232,-3.55796
2.91537,-3.43119
3.06805,-3.30398
3.22035,-3.17632
3.37207,-3.04796
3.52516,-2.92125
3.64074,-2.76469
3.76069,-2.61445
3.82621,-2.427
3.88452,-2.23702
3.94065,-2.04639
3.99568,-1.85543
4.05013,-1.6643
4.10404,-1.47303
4.15707,-1.2815
4.20839,-1.08952
4.25794,-0.897063
4.30536,-0.704075
4.35106,-0.510671
4.39584,-0.317052
4.43982,-0.123251
4.46282,0.0688466
4.41937,0.262526
4.36733,0.454317
4.31191,0.64516
4.25371,0.835175
4.19253,1.02425
4.12818,1.21227
4.06108,1.39933
3.99245,1.58583
3.92227,1.77176
3.8441,1.95326
3.72971,2.1124
3.58603,2.24846
3.42825,2.36928
3.26967,2.48904
3.11132,2.60912
2.95305,2.72931
2.79527,2.85014
2.63833,2.97205
2.48176,3.09444
2.32519,3.21682
2.16816,3.33862
2.00675,3.45418
1.81841,3.49821
1.62113,3.51856
1.42241,3.52105
1.22371,3.5233
1.02513,3.53104
0.826634,3.54065
0.628153,3.55058
0.42968,3.56067
0.231242,3.57143
0.0328545,3.58308
-0.16564,3.59187
-0.314689,3.5007
-0.483486,3.39645
-0.635739,3.26886
-0.786057,3.13887
-0.93779,3.01058
-1.09424,2.88803
-1.2526,2.76798
-1.41257,2.65009
-1.57383,2.53395
-1.73882,2.42317
-1.90553,2.31503
-2.07399,2.20963
-2.24441,2.1074
-2.41549,2.00628
-2.5874,1.90659
-2.75878,1.80599
-2.87053,1.673
-2.8691,1.49358
-2.91932,1.3014
-2.96576,1.10817
-3.02168,0.917501
-3.08164,0.72806
-3.14565,0.539933
-3.21575,0.353981
-3.23734,0.160567
-3.17784,-0.0260344
-3.1106,-0.213017
-3.04856,-0.401769
-2.99209,-0.592303
-2.94552,-0.785499
-2.90542,-0.980086
-2.86943,-1.17553
-2.83538,-1.37131
-2.80417,-1.56758
-2.77504,-1.76416
-2.74841,-1.96109
-2.72446,-2.15836
-2.70458,-2.35609
-2.68623,-2.55397
-2.63563,-2.74543
-2.49152,-2.81156
-2.32022,-2.91228
-2.15213,-3.01824
-1.98711,-3.1289
-1.82537,-3.24434
-1.66845,-3.36628
-1.51639,-3.49418
-1.36847,-3.62683
-1.22325,-3.76249
-1.07872,-3.89889
-0.937115,-4.03832
-0.800902,-4.18296
-0.63418,-4.28942
-0.450117,-4.25143
-0.252075,-4.23552
-0.0535119,-4.22825
0.145166,-4.22744
0.343783,-4.233
0.54212,-4.24548
0.739706,-4.26664
0.936459,-4.29423
1.13246,-4.32696
1.32787,-4.36314
1.52259,-4.40283
