x,y
-1.6293,-5.41685
-1.43316,-5.38138
-1.23622,-5.3506
-1.03868,-5.324
-0.84064,-5.30141
-0.642179,-5.28287
-0.443369,-5.26852
-0.244286,-5.25855
-0.0450115,-5.25355
0.154294,-5.25668
0.353463,-5.26454
0.552429,-5.27653
0.751114,-5.29249
0.949424,-5.31258
1.14725,-5.33696
1.34449,-5.36579
1.54094,-5.3996
1.73618,-5.43978
1.88073,-5.32513
2.0177,-5.18033
2.15873,-5.0395
2.30348,-4.90246
2.45123,-4.76866
2.6017,-4.63792
2.75465,-4.5101
2.91034,-4.38561
3.06915,-4.26514
3.23133,-4.14928
3.39694,-4.03839
3.56548,-3.93198
3.73619,-3.82907
3.90899,-3.7297
4.08377,-3.63386
4.26068,-3.542
4.43984,-3.45461
4.62123,-3.37201
4.65507,-3.18283
4.68085,-2.98518
4.71165,-2.78826
4.74752,-2.59218
4.7886,-2.39712
4.83501,-2.20327
4.88509,-2.01033
4.93943,-1.81855
4.99796,-1.62801
5.06121,-1.439
5.12949,-1.25174
5.20257,-1.06629
5.28034,-0.882757
5.36277,-0.701258
5.44883,-0.521459
5.5389,-0.343643
5.63321,-0.168052
5.72772,0.0051951
5.62903,0.178377
5.53362,0.353387
5.44153,0.530175
5.35368,0.709107
5.27376,0.891712
5.19856,1.0763
5.12759,1.26257
5.06045,1.45024
4.99691,1.63917
4.937,1.82929
4.88086,2.02055
4.8295,2.21316
4.78546,2.40756
4.74621,2.60298
4.71156,2.79927
4.68127,2.99628
4.65516,3.19389
4.61264,3.37746
4.43148,3.46063
4.25218,3.54774
4.07478,3.63865
3.89932,3.73322
3.72605,3.83175
3.55591,3.93553
3.38904,4.04455
3.22484,4.15755
3.06302,4.27396
2.90377,4.39384
2.74723,4.51726
2.59342,4.64404
2.44258,4.77434
2.29514,4.90845
2.15136,5.04649
2.01127,5.18829
1.87452,5.33332
1.72739,5.43782
1.53195,5.39858
1.33546,5.36508
1.13826,5.33607
0.940472,5.3114
0.742179,5.29117
0.543476,5.27543
0.344463,5.26417
0.145238,5.25749
-0.0540926,5.25594
-0.253378,5.26
-0.452484,5.26923
-0.651313,5.28323
-0.849776,5.30172
-1.04779,5.32458
-1.24527,5.35168
-1.44214,5.38293
-1.6382,5.41891
-1.81365,5.40054
-1.94933,5.25452
-2.08826,5.1116
-2.2303,4.97176
-2.37547,4.83518
-2.524,4.70225
-2.67591,4.57319
-2.83137,4.44842
-2.98977,4.32741
-3.15081,4.20995
-3.31437,4.09602
-3.48041,3.98575
-3.64901,3.87944
-3.82029,3.77749
-3.9943,3.68026
-4.17087,3.58774
-4.3495,3.49929
-4.53003,3.41479
-4.64227,3.28199
-4.66784,3.08431
-4.69758,2.88721
-4.73137,2.69077
-4.76913,2.49505
-4.81103,2.30016
-4.85769,2.10636
-4.90951,1.91389
-4.96735,1.72316
-5.03011,1.53398
-5.09677,1.34613
-5.16728,1.15969
-5.24166,0.974755
-5.32011,0.791499
-5.40325,0.610333
-5.49107,0.431394
-5.58427,0.255215
-5.68203,0.0815137
-5.67585,-0.0911301
-5.57897,-0.265327
-5.48629,-0.441798
-5.39892,-0.620972
-5.31615,-0.802308
-5.23734,-0.985399
-5.16272,-1.17023
-5.09243,-1.35674
-5.02651,-1.54485
-4.96493,-1.73442
-4.90765,-1.92534
-4.85518,-2.11765
-4.80821,-2.31137
-4.76606,-2.5062
-4.7285,-2.70195
-4.69544,-2.89851
-4.6668,-3.09577
-4.64252,-3.29361
-4.52114,-3.41874
-4.34063,-3.50331
-4.16232,-3.59243
-3.9862,-3.68576
-3.81231,-3.7832
-3.64085,-3.88484
-3.47211,-3.99092
-3.30619,-4.10137
-3.14285,-4.21561
-2.98208,-4.33347
-2.82417,-4.45512
-2.66898,-4.58022
-2.51668,-4.70881
-2.3677,-4.84123
-2.22246,-4.97772
-2.08097,-5.11811
-1.94267,-5.26165
-1.80733,-5.40801
