x,y
-2.07051,-6.55935
-1.87793,-6.50541
-1.68393,-6.45685
-1.48871,-6.4135
-1.29244,-6.37522
-1.09524,-6.34198
-0.897247,-6.3138
-0.698529,-6.29122
-0.499121,-6.27592
-0.299373,-6.26628
-0.099443,-6.26192
0.100533,-6.26267
0.300432,-6.26836
0.500139,-6.27891
0.699543,-6.29425
0.898429,-6.3153
1.09666,-6.34175
1.29404,-6.37393
1.49039,-6.41178
1.68558,-6.45524
1.87947,-6.50421
2.07193,-6.5586
2.21809,-6.47669
2.34304,-6.32054
2.47157,-6.16731
2.60446,-6.01785
2.7435,-5.87412
2.8863,-5.73412
3.03244,-5.59761
3.1817,-5.46451
3.33394,-5.33484
3.48908,-5.20863
3.64706,-5.086
3.80845,-4.96787
3.97472,-4.8568
4.14431,-4.75083
4.31667,-4.64942
4.49149,-4.55231
4.66863,-4.45949
4.848,-4.37103
5.02983,-4.28773
5.21451,-4.21104
5.40118,-4.13929
5.58951,-4.07203
5.60546,-3.87894
5.61661,-3.67927
5.63252,-3.47993
5.65354,-3.28105
5.67986,-3.08281
5.71153,-2.88533
5.75023,-2.68912
5.79431,-2.49406
5.84347,-2.30021
5.89791,-2.1078
5.95789,-1.91703
6.02345,-1.72809
6.0941,-1.54099
6.17061,-1.35621
6.25171,-1.17341
6.33707,-0.992559
6.42655,-0.813709
6.5203,-0.637073
6.61875,-0.463011
6.72233,-0.291935
6.83187,-0.124603
6.89068,0.0395792
6.77762,0.20455
6.66916,0.372581
6.56787,0.545007
6.47174,0.720361
6.38048,0.898295
6.29383,1.07853
6.21151,1.26079
6.13331,1.44486
6.05984,1.63087
5.99293,1.81933
5.93094,2.00947
5.8738,2.20111
5.8215,2.39412
5.77408,2.5884
5.7316,2.78382
5.6943,2.98031
5.66522,3.17818
5.64142,3.37674
5.62278,3.57585
5.60923,3.77536
5.60067,3.97516
5.49551,4.10313
5.30857,4.17417
5.12343,4.24978
4.94011,4.32972
4.75918,4.41493
4.58111,4.50597
4.40522,4.60115
4.23171,4.70057
4.06077,4.80435
3.89267,4.91267
3.72773,5.02575
3.56679,5.14447
3.41032,5.26903
3.2568,5.39719
3.10637,5.52897
2.95927,5.66443
2.81568,5.80362
2.67572,5.94646
2.53943,6.09282
2.40786,6.24345
2.28105,6.39809
2.15791,6.55567
1.9768,6.53301
1.7836,6.48134
1.58921,6.43439
1.39369,6.39241
1.1971,6.35579
0.999492,6.32511
0.800875,6.30167
0.601593,6.28479
0.401976,6.27261
0.202134,6.26509
0.00217323,6.26238
-0.197791,6.26465
-0.397633,6.27206
-0.597215,6.28478
-0.796319,6.30365
-0.994702,6.32899
-1.1924,6.35913
-1.38932,6.39401
-1.58534,6.4336
-1.78031,6.47808
-1.97395,6.52798
-2.15567,6.5536
-2.27914,6.39629
-2.40676,6.24231
-2.53883,6.09212
-2.67532,5.94594
-2.81576,5.80358
-2.95976,5.6648
-3.10707,5.52957
-3.2576,5.3979
-3.41127,5.26993
-3.56808,5.1458
-3.72881,5.02679
-3.89375,4.91369
-4.06148,4.8048
-4.23185,4.70008
-4.40481,4.5997
-4.58032,4.50385
-4.75832,4.41268
-4.93926,4.32748
-5.12307,4.24869
-5.30876,4.17445
-5.49618,4.10467
-5.60194,3.97758
-5.61023,3.77777
-5.62299,3.5782
-5.64074,3.37901
-5.66424,3.18043
-5.69468,2.98276
-5.73163,2.78621
-5.77383,2.59072
-5.82059,2.39628
-5.87173,2.20295
-5.92781,2.011
-5.98964,1.82083
-6.05814,1.63294
-6.13233,1.44721
-6.21141,1.26352
-6.29457,1.08164
-6.38178,0.901679
-6.47332,0.723882
-6.56949,0.548547
-6.6705,0.375953
-6.77664,0.20645
-6.88834,0.0405545
-6.83127,-0.123695
-6.72138,-0.290794
-6.618,-0.461993
-6.51924,-0.635881
-6.42513,-0.812329
-6.33571,-0.9912
-6.25097,-1.17234
-6.17082,-1.35556
-6.09514,-1.54069
-6.02536,-1.72811
-5.96046,-1.91728
-5.9009,-2.10818
-5.84653,-2.30062
-5.79711,-2.4944
-5.75237,-2.68931
-5.71218,-2.88522
-5.67717,-3.08213
-5.64985,-3.28025
-5.62886,-3.47911
-5.61366,-3.67851
-5.60375,-3.87824
-5.58784,-4.07046
-5.39995,-4.13892
-5.21391,-4.21227
-5.02982,-4.2904
-4.84773,-4.37312
-4.6681,-4.46104
-4.49102,-4.554
-4.31648,-4.65159
-4.14462,-4.75384
-3.97552,-4.86059
-3.80916,-4.97159
-3.64555,-5.08659
-3.48554,-5.20657
-3.33,-5.33228
-3.17807,-5.46232
-3.02983,-5.59653
-2.88523,-5.73466
-2.7441,-5.87636
-2.60631,-6.0213
-2.47221,-6.16967
-2.34265,-6.32203
-2.21686,-6.47751
