x,y
0,0.598895
0,0.55596
0,0.522293
0,0.500455
0,0.51064
0,0.511536
0,0.511207
0,0.510954
0,0.510912
0,0.507924
0,0.505726
0,0.531071
0,0.566606
0,0.610941
0,0.613922
0,0.569595
0,0.533754
0,0.507611
0,0.507287
0,0.511429
0,0.512303
0,0.512999
0,0.513006
0,0.511399
0,0.50044
0,0.522778
0,0.556222
0,0.598492
0,0.628501
0,0.580426
0,0.541182
0,0.512071
0,0.505885
0,0.511648
0,0.511624
0,0.511685
0,0.511771
0,0.511862
0,0.505298
0,0.514112
0,0.544765
0,0.584688
0,0.632477
0,0.593531
0,0.552312
0,0.520048
0,0.501802
0,0.511106
0,0.51176
0,0.511605
0,0.511434
0,0.511259
0,0.507401
0,0.507727
0,0.53437
0,0.570902
0,0.616242
0,0.609664
0,0.565687
0,0.530249
0,0.504682
0,0.509177
0,0.512449
0,0.512947
0,0.51306
0,0.512441
0,0.509532
0,0.502859
0,0.526875
0,0.560868
0,0.603725
0,0.621422
0,0.575004
0,0.537535
0,0.510124
0,0.506032
0,0.51072
0,0.510824
0,0.510997
0,0.511273
0,0.511673
0,0.504556
0,0.515534
0,0.546747
0,0.587557
0,0.636348
0,0.58999
0,0.54938
0,0.517796
0,0.503308
0,0.511857
0,0.512629
0,0.512648
0,0.512155
0,0.511529
0,0.506267
0,0.510433
0,0.538176
0,0.575555
0,0.62144
0,0.603153
0,0.560075
0,0.52631
0,0.502797
0,0.509089
0,0.511429
0,0.511944
0,0.512342
0,0.512431
0,0.509632
0,0.503692
0,0.529104
0,0.56453
0,0.608384
0,0.618205
0,0.572699
0,0.535713
0,0.508479
0,0.507295
0,0.511537
0,0.51162
0,0.511756
0,0.511593
0,0.510981
0,0.502198
0,0.519027
0,0.55069
0,0.591421
0,0.63327
0,0.585335
0,0.545516
0,0.515117
0,0.504381
0,0.511314
0,0.511618
0,0.512255
0,0.512772
0,0.512743
0,0.506442
0,0.512082
0,0.54169
0,0.580822
0,0.628238
