x,y
-0.0329104,-1.29519
0.165696,-1.28637
0.361701,-1.25322
0.546541,-1.18246
0.717668,-1.08121
0.874214,-0.958822
1.01417,-0.817795
1.12428,-0.653418
1.20419,-0.47144
1.26072,-0.280972
1.29209,-0.0847442
1.29005,0.113336
1.25563,0.309075
1.19693,0.499062
1.11306,0.679295
0.99898,0.840723
0.853672,0.97638
0.692072,1.09223
0.516534,1.18545
0.330049,1.25298
0.133825,1.28507
-0.064786,1.29201
-0.262771,1.27517
-0.454537,1.22546
-0.630066,1.13203
-0.793116,1.01837
-0.940563,0.885156
-1.07,0.734404
-1.16294,0.558577
-1.23474,0.37321
-1.28274,0.180283
-1.30396,-0.0173173
-1.27682,-0.214217
-1.22739,-0.406674
-1.15322,-0.591076
-1.05773,-0.765492
-0.922711,-0.910738
-0.770648,-1.03867
-0.603151,-1.14573
-0.423732,-1.23139
-0.230888,-1.27642
