x,y
-0.0225378,-3.28014
0.176704,-3.27671
0.375621,-3.26501
0.573873,-3.24504
0.771118,-3.21679
0.96632,-3.17806
1.15378,-3.11074
1.33241,-3.02243
1.50742,-2.92717
1.6783,-2.82468
1.84469,-2.71503
2.00576,-2.59771
2.16182,-2.47381
2.31256,-2.3435
2.45771,-2.20699
2.59709,-2.06461
2.72442,-1.91133
2.8192,-1.73614
2.90693,-1.55724
2.98713,-1.37482
3.05916,-1.18903
3.12278,-1.0002
3.1785,-0.808885
3.22614,-0.615409
3.26564,-0.420102
3.29704,-0.223322
3.3171,-0.0251196
3.30089,0.173163
3.27283,0.370437
3.23666,0.566392
3.19207,0.760607
3.13861,0.952569
3.07722,1.14213
3.00793,1.32896
2.93088,1.51272
2.84625,1.69312
2.7507,1.86784
2.63206,2.02745
2.49343,2.17059
2.34918,2.30806
2.1986,2.43858
2.04269,2.56266
1.88172,2.68011
1.71598,2.7907
1.54574,2.89428
1.37114,2.9903
1.19237,3.07833
1.01036,3.15946
0.815352,3.20034
0.618866,3.23352
0.421083,3.25781
0.222427,3.27336
0.0233012,3.28063
-0.175952,3.27954
-0.37499,3.2701
-0.573471,3.25236
-0.770896,3.22529
-0.96711,3.1905
-1.15138,3.11529
-1.33002,3.02709
-1.50386,2.92969
-1.6735,2.82514
-1.8386,2.71359
-1.99888,2.59521
-2.15409,2.47024
-2.30341,2.33829
-2.4469,2.20002
-2.58455,2.05595
-2.71192,1.90333
-2.80971,1.72971
-2.89876,1.55145
-2.98031,1.36964
-3.05418,1.18458
-3.12022,0.996585
-3.17835,0.805986
-3.22797,0.612994
-3.26891,0.417978
-3.30173,0.22144
-3.32296,0.0237212
-3.30255,-0.174498
-3.27246,-0.371482
-3.23431,-0.567056
-3.18801,-0.760859
-3.13364,-0.952556
-3.07131,-1.14183
-3.00043,-1.32806
-2.92148,-1.51102
-2.835,-1.69053
-2.74147,-1.86648
-2.62831,-2.03033
-2.49152,-2.17498
-2.34726,-2.31243
-2.19739,-2.44374
-2.04214,-2.56865
-1.88182,-2.687
-1.71606,-2.7976
-1.54584,-2.90119
-1.37145,-2.99758
-1.19321,-3.08666
-1.00985,-3.16392
-0.815296,-3.20625
-0.618421,-3.237
-0.420459,-3.25967
-0.221716,-3.27404
