x,y
0.0893596,-7.23056
0.288607,-7.22729
0.48777,-7.22067
0.686792,-7.21068
0.885617,-7.19736
1.08419,-7.1807
1.28245,-7.1607
1.48035,-7.13738
1.67784,-7.11074
1.87484,-7.08079
2.07133,-7.04758
2.26627,-7.0073
2.44861,-6.92778
2.62729,-6.83956
2.80448,-6.7484
2.98013,-6.6543
3.15418,-6.55726
3.32657,-6.45731
3.49726,-6.35448
3.6662,-6.24879
3.83334,-6.14029
3.99864,-6.029
4.162,-5.91488
4.32333,-5.79791
4.48268,-5.67825
4.63999,-5.55593
4.79523,-5.43099
4.94834,-5.30345
5.09929,-5.17336
5.24803,-5.04076
5.39452,-4.90567
5.53873,-4.76814
5.6806,-4.62821
5.82011,-4.48592
5.95453,-4.33905
6.06313,-4.17232
6.15496,-3.99547
6.24396,-3.81718
6.32997,-3.63743
6.41296,-3.45626
6.49289,-3.27372
6.56974,-3.08987
6.6435,-2.90474
6.71414,-2.71841
6.78142,-2.53084
6.84554,-2.34216
6.90649,-2.15244
6.96424,-1.96172
7.01878,-1.77006
7.0701,-1.57751
7.11817,-1.38413
7.16299,-1.18996
7.20455,-0.995074
7.24282,-0.799513
7.27781,-0.603337
7.3095,-0.4066
7.3379,-0.209361
7.3603,-0.0114092
7.34055,0.186403
7.31245,0.383683
7.28109,0.580469
7.24643,0.776703
7.20849,0.972328
7.16726,1.16729
7.12277,1.36153
7.07503,1.555
7.02386,1.7476
6.96943,1.93929
6.91179,2.13004
6.85096,2.3198
6.78694,2.50851
6.71977,2.69612
6.64945,2.88257
6.57601,3.06781
6.49946,3.25179
6.41984,3.43447
6.33716,3.61577
6.25145,3.79567
6.16274,3.97411
6.0709,4.15096
5.97465,4.32541
5.84328,4.47453
5.70405,4.61708
5.56184,4.75667
5.41733,4.89388
5.27054,5.02864
5.12151,5.16093
4.97018,5.29058
4.81664,5.41761
4.661,5.54205
4.50328,5.66385
4.34355,5.78298
4.18183,5.89942
4.01818,6.01312
3.85265,6.12406
3.68528,6.2322
3.51611,6.33751
3.34519,6.43997
3.17258,6.53954
2.99833,6.63621
2.8224,6.72982
2.64489,6.82037
2.46591,6.90797
2.28554,6.99269
2.09094,7.03374
1.89474,7.06861
1.69799,7.1002
1.50074,7.1285
1.30304,7.15349
1.10494,7.17511
0.90649,7.19322
0.707766,7.20799
0.508823,7.21942
0.309716,7.22751
0.110502,7.23224
-0.0887639,7.23361
-0.288024,7.23167
-0.487224,7.22637
-0.686306,7.21771
-0.885216,7.20571
-1.0839,7.19037
-1.28229,7.1717
-1.48035,7.14967
-1.67798,7.12412
-1.87515,7.09527
-2.07181,7.06313
-2.26795,7.02793
-2.44771,6.94208
-2.62594,6.85295
-2.80266,6.76088
-2.9778,6.66581
-3.15122,6.56766
-3.32297,6.46661
-3.493,6.36269
-3.66126,6.25592
-3.8277,6.14635
-3.99228,6.034
-4.15494,5.91889
-4.31565,5.80108
-4.47436,5.68057
-4.63102,5.55742
-4.78559,5.43166
-4.93803,5.30331
-5.08828,5.17241
-5.23617,5.03885
-5.3818,4.90283
-5.52512,4.76438
-5.6661,4.62355
-5.80472,4.48039
-5.94112,4.33511
-6.04501,4.16525
-6.13972,3.98997
-6.22988,3.81225
-6.31684,3.63295
-6.40078,3.45222
-6.48168,3.27011
-6.5595,3.08666
-6.63423,2.90194
-6.70585,2.71598
-6.77434,2.52885
-6.83967,2.3406
-6.90183,2.15127
-6.9608,1.96092
-7.01657,1.76961
-7.06912,1.57739
-7.11844,1.38432
-7.1643,1.19039
-7.20689,0.995726
-7.2462,0.80037
-7.28223,0.604382
-7.31498,0.407822
-7.344,0.210679
-7.36401,0.0127899
-7.34209,-0.185202
-7.31382,-0.382462
-7.28212,-0.579198
-7.24712,-0.775373
-7.20884,-0.970932
-7.16727,-1.16582
-7.12244,-1.35998
-7.07435,-1.55336
-7.02303,-1.74591
-6.96848,-1.93757
-6.91072,-2.12828
-6.84976,-2.318
-6.78563,-2.50667
-6.71834,-2.69424
-6.64786,-2.88064
-6.57409,-3.06575
-6.49723,-3.24961
-6.41728,-3.43214
-6.33429,-3.6133
-6.24826,-3.79305
-6.15923,-3.97132
-6.06724,-4.14809
-5.97007,-4.32175
-5.83672,-4.46969
-5.69718,-4.61195
-5.55533,-4.7519
-5.41115,-4.88946
-5.26468,-5.02457
-5.11596,-5.15721
-4.96504,-5.28732
-4.81195,-5.41489
-4.65674,-5.53986
-4.49945,-5.66221
-4.34013,-5.78191
-4.17883,-5.89891
-4.01558,-6.01319
-3.85032,-6.12454
-3.6832,-6.23309
-3.51429,-6.33881
-3.34362,-6.44168
-3.17125,-6.54166
-2.99722,-6.63874
-2.82159,-6.73288
-2.6444,-6.82405
-2.46571,-6.91224
-2.28465,-6.99495
-2.09159,-7.04401
-1.89514,-7.07743
-1.69818,-7.10771
-1.50074,-7.13469
-1.30288,-7.15835
-1.10465,-7.17868
-0.90611,-7.19568
-0.707308,-7.20934
-0.508305,-7.21966
-0.309155,-7.22663
-0.109915,-7.23024
