x,y
-0.0179679,-1.44066
0.17882,-1.43154
0.372395,-1.39544
0.55968,-1.33479
0.736644,-1.24836
0.900032,-1.13849
1.04741,-1.00794
1.17587,-0.858602
1.28205,-0.692644
1.36425,-0.513672
1.42185,-0.325436
1.45405,-0.131259
1.4589,0.0656548
1.43722,0.261436
1.38827,0.452243
1.31471,0.63479
1.21599,0.805219
1.09569,0.961127
0.954726,1.09853
0.79701,1.2164
0.624796,1.31205
0.440614,1.38209
0.248692,1.4261
0.0527027,1.44431
-0.14403,1.43588
-0.337804,1.40084
-0.525104,1.33985
-0.701996,1.25337
-0.865566,1.14363
-1.01271,1.01273
-1.14021,0.862674
-1.2467,0.697135
-1.32993,0.518685
-1.38944,0.330855
-1.41914,0.136076
-1.42384,-0.0607693
-1.40136,-0.256351
-1.3534,-0.447328
-1.27968,-0.629952
-1.18113,-0.800398
-1.06127,-0.956699
-0.920334,-1.09433
-0.762087,-1.21162
-0.589409,-1.30612
-0.405582,-1.37656
-0.214218,-1.42294
