x,y
0.190453,-8.42841
0.389603,-8.42167
0.588537,-8.41028
0.787148,-8.39425
0.985331,-8.37359
1.18298,-8.34833
1.37998,-8.31846
1.57624,-8.28401
1.77139,-8.24374
1.96527,-8.19772
2.15935,-8.15258
2.35434,-8.11158
2.55015,-8.07512
2.73364,-7.99784
2.91592,-7.91737
3.10017,-7.84147
3.28513,-7.76732
3.46925,-7.69113
3.65009,-7.60747
3.82878,-7.51929
4.00537,-7.42698
4.17975,-7.33057
4.35183,-7.23012
4.52151,-7.12567
4.68872,-7.01728
4.85334,-6.90501
5.01524,-6.78885
5.1742,-6.66869
5.33028,-6.54482
5.48338,-6.41729
5.63346,-6.28622
5.78043,-6.15168
5.92424,-6.01376
6.06483,-5.87255
6.20184,-5.72787
6.33389,-5.57865
6.46335,-5.42716
6.59239,-5.27532
6.72479,-5.12641
6.86238,-4.98234
6.96298,-4.81126
7.06008,-4.63728
7.16315,-4.46673
7.26799,-4.29728
7.36934,-4.12571
7.46459,-3.95069
7.55571,-3.77349
7.64266,-3.5942
7.7254,-3.41294
7.8039,-3.2298
7.8781,-3.04487
7.94792,-2.85824
8.01331,-2.67002
8.07419,-2.48028
8.13039,-2.28911
8.18207,-2.09666
8.2292,-1.90306
8.2718,-1.70841
8.30985,-1.51282
8.34335,-1.3164
8.37223,-1.11925
8.39644,-0.92146
8.41477,-0.723044
8.43064,-0.52441
8.44896,-0.32599
8.47503,-0.128491
8.4693,0.069887
8.44965,0.26818
8.43276,0.46673
8.41777,0.665432
8.40157,0.864039
8.38,1.06213
8.35228,1.25945
8.31995,1.45607
8.28306,1.65189
8.24162,1.84679
8.19566,2.04067
8.14517,2.23342
8.09015,2.42494
8.03066,2.61511
7.96654,2.80378
7.89786,2.99083
7.8248,3.17621
7.74741,3.35983
7.66577,3.54159
7.57993,3.7214
7.48991,3.89917
7.39572,4.07476
7.29708,4.2479
7.19381,4.41831
7.08856,4.58751
6.98526,4.75791
6.88721,4.93135
6.76673,5.08853
6.6325,5.23579
6.50125,5.38574
6.37132,5.53682
6.23917,5.68596
6.1029,5.83134
5.96323,5.97346
5.82027,6.11225
5.6741,6.24768
5.52483,6.37966
5.3725,6.50811
5.21718,6.63294
5.05898,6.75408
4.89797,6.87147
4.73409,6.98483
4.56757,7.09427
4.39851,7.19974
4.22704,7.30123
4.05324,7.39868
3.87721,7.49204
3.69905,7.58128
3.51884,7.6663
3.3363,7.74621
3.15242,7.82297
2.96886,7.90053
2.78752,7.98307
2.6004,8.04878
2.40623,8.09354
2.21199,8.138
2.0183,8.18481
1.8244,8.23078
1.62948,8.27211
1.43344,8.30781
1.23661,8.33883
1.03911,8.36527
0.841055,8.3871
0.642543,8.40432
0.443683,8.41689
0.244581,8.4248
0.045345,8.42797
-0.153913,8.42641
-0.353066,8.41981
-0.552008,8.40856
-0.750629,8.39264
-0.948823,8.37209
-1.14648,8.34693
-1.34351,8.31719
-1.53979,8.28288
-1.73493,8.24257
-1.92855,8.19546
-2.12161,8.14614
-2.31518,8.09884
-2.51021,8.05814
-2.70079,8.00367
-2.88374,7.92469
-3.06595,7.84404
-3.24965,7.76683
-3.43295,7.68868
-3.61397,7.60538
-3.79271,7.51731
-3.96933,7.42505
-4.14374,7.3287
-4.31585,7.2283
-4.48557,7.12391
-4.6528,7.01556
-4.81743,6.9033
-4.97938,6.78721
-5.13845,6.6672
-5.29457,6.54338
-5.44772,6.41591
-5.59783,6.28487
-5.74483,6.15036
-5.88867,6.01247
-6.02925,5.87126
-6.16646,5.72676
-6.29894,5.57793
-6.42824,5.42631
-6.55799,5.27507
-6.69232,5.12794
-6.81903,4.97538
-6.92234,4.80498
-7.02401,4.63361
-7.1291,4.46431
-7.23345,4.29455
-7.33423,4.12264
-7.42957,3.94767
-7.52068,3.77046
-7.60764,3.59118
-7.6904,3.40992
-7.76891,3.22679
-7.84311,3.04186
-7.91295,2.85524
-7.97839,2.66703
-8.03937,2.47733
-8.09557,2.28616
-8.14725,2.09372
-8.1944,1.90012
-8.23703,1.70547
-8.27511,1.50989
-8.30862,1.31347
-8.33755,1.11632
-8.36172,0.918535
-8.37771,0.719915
-8.39107,0.521097
-8.40578,0.322374
-8.42553,0.124104
-8.43902,-0.0739387
-8.4204,-0.27233
-8.39972,-0.470514
-8.3835,-0.66912
-8.36669,-0.867677
-8.34489,-1.06574
-8.31718,-1.26307
-8.28484,-1.45969
-8.24793,-1.6555
-8.20647,-1.85039
-8.16046,-2.04426
-8.10992,-2.237
-8.05484,-2.4285
-7.99528,-2.61865
-7.93124,-2.80735
-7.86251,-2.99438
-7.78937,-3.17973
-7.71193,-3.36332
-7.63025,-3.54507
-7.54435,-3.72486
-7.45428,-3.9026
-7.36006,-4.07817
-7.2601,-4.25055
-7.15608,-4.4205
-7.05257,-4.59078
-6.95299,-4.76336
-6.85205,-4.93458
-6.72396,-5.08721
-6.59121,-5.2358
-6.46239,-5.38783
-6.33353,-5.53983
-6.20266,-5.6901
-6.0668,-5.83586
-5.92704,-5.97788
-5.78402,-6.11662
-5.6378,-6.25199
-5.48846,-6.3839
-5.33608,-6.51228
-5.18073,-6.63707
-5.02248,-6.75815
-4.86143,-6.87549
-4.69748,-6.98874
-4.53089,-7.09808
-4.3618,-7.20349
-4.19029,-7.30491
-4.01646,-7.40231
-3.8404,-7.49561
-3.66222,-7.5848
-3.482,-7.66981
-3.2984,-7.74726
-3.11371,-7.82207
-2.92969,-7.8985
-2.74752,-7.97922
-2.56559,-8.05993
-2.37046,-8.09948
-2.17547,-8.14054
-1.98153,-8.18629
-1.78775,-8.23273
-1.59301,-8.27492
-1.39694,-8.31046
-1.2001,-8.34144
-1.0026,-8.36781
-0.804535,-8.38958
-0.606018,-8.40673
-0.407154,-8.41925
-0.208045,-8.42704
-0.00880468,-8.43001
