x,y
3.48582,-11.016
3.66507,-10.9288
3.82252,-10.8058
3.97985,-10.6827
4.14048,-10.564
4.30389,-10.449
4.46899,-10.3365
4.63451,-10.2246
4.79901,-10.1112
4.95978,-9.99262
5.11644,-9.86863
5.26969,-9.74045
5.42106,-9.61005
5.57289,-9.48018
5.72509,-9.35075
5.87802,-9.22218
6.03256,-9.09557
6.18921,-8.97157
6.34801,-8.85035
6.50903,-8.73209
6.67274,-8.61758
6.84033,-8.50881
7.00852,-8.40097
7.17737,-8.29417
7.34684,-8.18834
7.51653,-8.08288
7.68552,-7.97632
7.85264,-7.86684
8.01678,-7.75297
8.17617,-7.63258
8.33311,-7.50894
8.49024,-7.38553
8.64882,-7.26401
8.80979,-7.14567
8.97387,-7.03168
9.14064,-6.92167
9.30009,-6.80193
9.41233,-6.64659
9.46538,-6.45398
9.52291,-6.26265
9.58493,-6.07273
9.64923,-5.88356
9.71469,-5.6948
9.77991,-5.50595
9.84261,-5.31626
9.89985,-5.12488
9.95066,-4.93167
9.99777,-4.73752
10.0434,-4.54301
10.089,-4.34849
10.1356,-4.15421
10.1842,-3.96042
10.2357,-3.76737
10.2912,-3.57544
10.3506,-3.38468
10.4145,-3.19539
10.4833,-3.00786
10.5564,-2.82194
10.6325,-2.63722
10.7103,-2.45317
10.7885,-2.26934
10.8664,-2.08535
10.943,-1.9008
11.0166,-1.71509
11.0849,-1.52733
11.1454,-1.33693
11.2016,-1.1452
11.2574,-0.953377
11.3148,-0.762005
11.3751,-0.571537
11.4395,-0.382404
11.5056,-0.193873
11.5461,0.00143397
11.4932,0.188895
11.4204,0.374947
11.3529,0.562965
11.2903,0.752694
11.2315,0.943635
11.1755,1.13541
11.1195,1.32719
11.0612,1.51828
10.9958,1.70707
10.9249,1.89384
10.8507,2.07932
10.7753,2.26437
10.6998,2.44935
10.625,2.63461
10.5518,2.82052
10.4812,3.00741
10.4138,3.19547
10.3503,3.38488
10.2917,3.57589
10.2382,3.76837
10.1871,3.96153
10.1375,4.15505
10.0892,4.34893
10.0424,4.54316
9.99562,4.7374
9.94661,4.93108
9.89299,5.12353
9.83258,5.31393
9.76635,5.50242
9.69789,5.69011
9.62956,5.87786
9.56373,6.06649
9.50256,6.25669
9.44733,6.44869
9.39756,6.64217
9.32553,6.82241
9.16789,6.94515
9.00272,7.05755
8.83968,7.17302
8.67859,7.2912
8.51852,7.41076
8.35982,7.53213
8.20056,7.65277
8.03886,7.77005
7.87278,7.88107
7.70353,7.98721
7.53256,8.09059
7.36104,8.19304
7.18965,8.29572
7.01896,8.39955
6.84982,8.5059
6.68257,8.61519
6.51769,8.72802
6.3553,8.8444
6.19549,8.96428
6.03875,9.08814
5.8848,9.21547
5.73272,9.34503
5.58161,9.47574
5.43045,9.60639
5.27847,9.73607
5.12519,9.86422
4.9697,9.98967
4.81016,10.1099
4.64673,10.2248
4.48244,10.3385
4.31819,10.4523
4.15499,10.5675
3.99394,10.6857
3.83609,10.8082
3.68107,10.9342
3.49768,10.9818
3.29805,10.9746
3.09841,10.9672
2.89865,10.9649
2.69888,10.9674
2.4992,10.9739
2.29959,10.9824
2.09993,10.9898
1.90016,10.9914
1.70047,10.9854
1.50101,10.9739
1.30174,10.9595
1.10251,10.9445
0.903214,10.9304
0.70385,10.9173
0.504403,10.9056
0.304854,10.8958
0.105177,10.8898
-0.0945965,10.8896
-0.294313,10.8951
-0.493924,10.9036
-0.693353,10.9157
-0.892682,10.9293
-1.09198,10.9434
-1.29128,10.9573
-1.49063,10.9706
-1.6901,10.9819
-1.88976,10.9888
-2.08949,10.9875
-2.28917,10.9807
-2.48876,10.9717
-2.6884,10.9639
-2.88817,10.9611
-3.08793,10.964
-3.28751,10.973
-3.48673,10.9803
-3.68025,10.9331
-3.83964,10.8134
-3.99805,10.6917
-4.15921,10.5736
-4.32182,10.4575
-4.48541,10.3428
-4.64892,10.228
-4.81141,10.1117
-4.97097,9.99156
-5.12641,9.86607
-5.27883,9.73691
-5.42971,9.60595
-5.58041,9.47477
-5.73163,9.34419
-5.88383,9.21476
-6.038,9.0877
-6.19522,8.96441
-6.35486,8.84428
-6.51683,8.72732
-6.6819,8.6148
-6.84964,8.50629
-7.01922,8.40066
-7.1899,8.29681
-7.36123,8.19403
-7.53269,8.09146
-7.70341,7.98769
-7.87237,7.88107
-8.03859,7.77023
-8.20085,7.65367
-8.36016,7.53309
-8.51907,7.412
-8.67887,7.29208
-8.84029,7.17436
-9.00387,7.05967
-9.16967,6.9482
-9.30906,6.80915
-9.4009,6.63551
-9.45201,6.44237
-9.50801,6.25061
-9.5694,6.0605
-9.63526,5.87189
-9.70361,5.68415
-9.77164,5.4963
-9.83791,5.30781
-9.89713,5.11701
-9.94962,4.92424
-9.99834,4.73048
-10.0454,4.5363
-10.092,4.34203
-10.1397,4.148
-10.189,3.95439
-10.2406,3.76138
-10.2953,3.56925
-10.354,3.37828
-10.4168,3.18861
-10.4837,3.00037
-10.5545,2.81354
-10.628,2.62776
-10.7034,2.44272
-10.7788,2.25773
-10.8536,2.07246
-10.9267,1.88651
-10.9965,1.69932
-11.061,1.51024
-11.1186,1.31896
-11.1725,1.12658
-11.2258,0.934031
-11.2832,0.742682
-11.345,0.552664
-11.4123,0.364577
-11.4858,0.178792
-11.5621,-0.00573325
-11.5169,-0.193831
-11.4476,-0.381189
-11.3828,-0.570177
-11.3216,-0.760379
-11.2633,-0.951468
-11.2063,-1.14297
-11.1484,-1.33419
-11.0864,-1.52407
-11.0178,-1.71168
-10.944,-1.89736
-10.8674,-2.08187
-10.7892,-2.26571
-10.7104,-2.44931
-10.6322,-2.63319
-10.5564,-2.81802
-10.4841,-3.00428
-10.4155,-3.19193
-10.3518,-3.38129
-10.2938,-3.57244
-10.2399,-3.76481
-10.1885,-3.95787
-10.139,-4.15146
-10.0921,-4.34566
-10.0475,-4.5404
-10.0023,-4.73503
-9.955,-4.92913
-9.90312,-5.12206
-9.84463,-5.31308
-9.77911,-5.50182
-9.71193,-5.68998
-9.6446,-5.87809
-9.5799,-6.06711
-9.51851,-6.25722
-9.46129,-6.44863
-9.40687,-6.64087
-9.33034,-6.81837
-9.16124,-6.92478
-8.9937,-7.0336
-8.82941,-7.14724
-8.66817,-7.2652
-8.5094,-7.38647
-8.35222,-7.5098
-8.19499,-7.63308
-8.03522,-7.75303
-7.87062,-7.86625
-7.70254,-7.97425
-7.53286,-8.07972
-7.36256,-8.1842
-7.19216,-8.28852
-7.02239,-8.39385
-6.85411,-8.50153
-6.68746,-8.61172
-6.52256,-8.72451
-6.36,-8.84065
-6.20031,-8.9607
-6.04309,-9.08398
-5.88803,-9.20997
-5.73466,-9.33802
-5.58254,-9.46754
-5.43053,-9.5972
-5.27754,-9.72569
-5.12301,-9.85233
-4.96609,-9.97597
-4.80515,-10.0943
-4.64079,-10.2079
-4.47478,-10.319
-4.30941,-10.4311
-4.14593,-10.546
-3.98541,-10.6649
-3.82868,-10.7888
-3.67494,-10.9164
