x,y
-0.0334557,-6.44901
0.166101,-6.44717
0.365506,-6.43931
0.564578,-6.42541
0.763133,-6.40544
0.960991,-6.37944
1.15797,-6.34744
1.35382,-6.30912
1.54833,-6.26451
1.74143,-6.21413
1.93288,-6.15782
2.12253,-6.09572
2.31015,-6.02771
2.49564,-5.9541
2.67859,-5.87437
2.85897,-5.78901
3.0367,-5.69825
3.21157,-5.60212
3.38344,-5.50071
3.55215,-5.39411
3.7174,-5.28222
3.87889,-5.16498
4.03676,-5.04292
4.19084,-4.9161
4.341,-4.78466
4.48708,-4.6487
4.62897,-4.50837
4.76609,-4.36338
4.89864,-4.21419
5.02662,-4.06108
5.14991,-3.90417
5.26925,-3.74421
5.38193,-3.57952
5.48995,-3.41171
5.5927,-3.24063
5.69011,-3.06646
5.78222,-2.88944
5.8689,-2.70969
5.95007,-2.52738
6.02566,-2.34269
6.09511,-2.1556
6.15865,-1.96642
6.21644,-1.77541
6.26838,-1.58274
6.31443,-1.38857
6.35455,-1.19308
6.38862,-0.996443
6.41606,-0.798775
6.4375,-0.600371
6.4529,-0.40141
6.46227,-0.202075
6.46658,-0.00255482
6.46281,0.196963
6.4534,0.396308
6.43783,0.595262
6.41617,0.793641
6.3885,0.99127
6.35482,1.18797
6.31518,1.38355
6.26957,1.57783
6.2174,1.77046
6.15943,1.96141
6.0957,2.15052
6.02623,2.33759
5.9511,2.52247
5.87038,2.70498
5.78381,2.88479
5.69151,3.06172
5.59389,3.23577
5.491,3.40676
5.38297,3.57454
5.27001,3.73905
5.15191,3.89991
5.0284,4.05667
4.90035,4.20973
4.76766,4.35877
4.63047,4.5037
4.48893,4.64438
4.34318,4.78069
4.19315,4.91228
4.03892,5.03893
3.88094,5.16085
3.71932,5.27791
3.55421,5.38999
3.38577,5.49699
3.21415,5.59884
3.03919,5.69485
2.86138,5.78543
2.6809,5.87058
2.4979,5.95017
2.31256,6.02414
2.1251,6.09257
1.93551,6.15486
1.744,6.21098
1.55091,6.26136
1.35636,6.30578
1.16055,6.34424
0.963648,6.37672
0.765849,6.40322
0.567278,6.4231
0.368188,6.43681
0.168778,6.44447
-0.0307716,6.44606
-0.230279,6.44157
-0.429561,6.43102
-0.628419,6.41424
-0.826611,6.39087
-1.024,6.36153
-1.22041,6.3262
-1.41564,6.28492
-1.60952,6.23763
-1.80185,6.18438
-1.99343,6.12859
-2.18082,6.05993
-2.36731,5.98891
-2.55156,5.91225
-2.73338,5.83
-2.91261,5.74224
-3.08904,5.64899
-3.26225,5.54986
-3.43237,5.44554
-3.59925,5.33611
-3.76271,5.22165
-3.92262,5.10226
-4.07883,4.97806
-4.23091,4.84885
-4.3788,4.71485
-4.52256,4.57645
-4.66204,4.43373
-4.79712,4.28684
-4.92762,4.13587
-5.05339,3.98092
-5.17682,3.82417
-5.28971,3.65959
-5.40041,3.49356
-5.50602,3.32424
-5.6064,3.15177
-5.70149,2.97631
-5.79088,2.79789
-5.87448,2.61668
-5.95255,2.43303
-6.02499,2.24708
-6.09175,2.05902
-6.15274,1.86901
-6.20795,1.67724
-6.25662,1.4837
-6.29936,1.28877
-6.33618,1.09264
-6.36701,0.895475
-6.39183,0.697467
-6.41061,0.49879
-6.42315,0.299616
-6.42939,0.100142
-6.42978,-0.0993983
-6.42278,-0.298842
-6.41049,-0.498019
-6.39221,-0.69674
-6.36791,-0.89482
-6.33696,-1.09197
-6.29995,-1.28807
-6.25701,-1.48295
-6.20816,-1.67644
-6.15344,-1.86834
-6.09291,-2.0585
-6.02642,-2.24667
-5.95377,-2.43254
-5.87552,-2.61612
-5.79174,-2.79723
-5.70247,-2.97571
-5.60783,-3.1514
-5.50789,-3.32414
-5.40232,-3.49349
-5.29164,-3.65956
-5.17592,-3.82213
-5.05488,-3.9808
-4.92932,-4.1359
-4.79915,-4.28716
-4.66436,-4.43433
-4.5247,-4.57688
-4.38081,-4.71515
-4.23278,-4.84899
-4.08075,-4.97825
-3.92485,-5.10283
-3.76524,-5.22261
-3.60178,-5.3371
-3.43479,-5.44636
-3.26457,-5.55052
-3.09125,-5.64944
-2.91501,-5.74304
-2.73599,-5.83123
-2.55434,-5.91386
-2.37003,-5.99038
-2.18353,-6.0614
-1.99493,-6.12661
-1.80439,-6.18592
-1.61213,-6.23942
-1.41833,-6.28704
-1.22311,-6.32847
-1.02666,-6.36358
-0.829247,-6.39274
-0.631038,-6.41589
-0.432214,-6.43298
-0.232959,-6.44402
