x,y
-0.0175495,-1.44421
0.179241,-1.43511
0.372817,-1.399
0.560109,-1.33837
0.737073,-1.25194
0.900485,-1.1421
1.04785,-1.01153
1.17627,-0.86215
1.28247,-0.696204
1.36462,-0.517204
1.42227,-0.328979
1.45442,-0.134794
1.45928,0.0621224
1.43762,0.257907
1.38872,0.448731
1.31512,0.631265
1.21638,0.801687
1.09612,0.957625
0.955115,1.09498
0.797398,1.21286
0.625176,1.3085
0.441006,1.37858
0.249073,1.42256
0.053072,1.44069
-0.143667,1.43233
-0.33744,1.39728
-0.524766,1.33636
-0.701654,1.24987
-0.865195,1.14007
-1.01233,1.00916
-1.13983,0.859104
-1.24634,0.693568
-1.32951,0.51509
-1.38911,0.327286
-1.41878,0.132501
-1.4234,-0.0643523
-1.40093,-0.259936
-1.35302,-0.45093
-1.27932,-0.633562
-1.18076,-0.804007
-1.06088,-0.960297
-0.919919,-1.09791
-0.761688,-1.21522
-0.589006,-1.30972
-0.405165,-1.38014
-0.213806,-1.42654
