x,y
0.0922695,-3.44807
0.29067,-3.43733
0.48817,-3.41575
0.684198,-3.3834
0.877953,-3.33943
1.06872,-3.28391
1.25615,-3.21801
1.43972,-3.142
1.61799,-3.05426
1.79115,-2.95685
1.95872,-2.85011
2.11967,-2.73363
2.27331,-2.60765
2.41979,-2.47343
2.55876,-2.33143
2.6883,-2.18078
2.80929,-2.02319
2.92148,-1.85922
3.02382,-1.68892
3.11563,-1.51272
3.19763,-1.33176
3.26965,-1.14658
3.32968,-0.957182
3.37906,-0.764738
3.41781,-0.569875
3.44513,-0.373081
3.46035,-0.174981
3.46467,0.0236475
3.45817,0.222229
3.43909,0.419997
3.40893,0.61637
3.36804,0.810796
3.31595,1.00253
3.25215,1.19069
3.17814,1.37506
3.09417,1.55514
2.99901,1.72955
2.89414,1.8983
2.78018,2.06104
2.65703,2.21695
2.52445,2.36494
2.38397,2.50542
2.23603,2.63805
2.08006,2.76113
1.91734,2.87513
1.74862,2.98004
1.57417,3.07513
1.39412,3.15915
1.20975,3.23318
1.02161,3.29703
0.829855,3.34904
0.635439,3.38997
0.43907,3.42017
0.241297,3.43917
0.0427187,3.44572
-0.155909,3.44141
-0.354014,3.42624
-0.550798,3.39885
-0.745669,3.36014
-0.93812,3.3108
-1.12749,3.25069
-1.31269,3.17872
-1.49366,3.09673
-1.66989,3.00498
-1.84013,2.90255
-2.00413,2.79041
-2.16174,2.66945
-2.31234,2.53985
-2.45438,2.40092
-2.58861,2.25445
-2.71465,2.10086
-2.83104,1.93984
-2.93783,1.7723
-3.03526,1.59916
-3.12292,1.42086
-3.19899,1.23731
-3.26492,1.0499
-3.32052,0.859151
-3.36437,0.665371
-3.39679,0.469355
-3.41838,0.271857
-3.42902,0.0734552
-3.42691,-0.125221
-3.41396,-0.323473
-3.39018,-0.520725
-3.35446,-0.716169
-3.30731,-0.909171
-3.24963,-1.09929
-3.18156,-1.28595
-3.10158,-1.46783
-3.01179,-1.64506
-2.91247,-1.81713
-2.8029,-1.98287
-2.68374,-2.14185
-2.55602,-2.29403
-2.42016,-2.43901
-2.27517,-2.57486
-2.123,-2.7026
-1.96408,-2.82183
-1.79826,-2.93127
-1.62624,-3.03068
-1.44902,-3.12049
-1.26715,-3.2005
-1.08046,-3.2685
-0.890352,-3.32622
-0.697368,-3.37345
-0.501903,-3.40904
-0.30466,-3.4329
-0.106409,-3.44588
