x,y
-0.050468,-4.44926
0.149144,-4.44717
0.348474,-4.4366
0.54716,-4.41742
0.744833,-4.38963
0.940959,-4.35246
1.13517,-4.30634
1.32721,-4.25189
1.5167,-4.18914
1.70319,-4.11793
1.88599,-4.03775
2.06517,-3.94977
2.24036,-3.8541
2.41125,-3.75092
2.57684,-3.63944
2.73734,-3.52076
2.89257,-3.39527
3.04219,-3.26314
3.1855,-3.12418
3.32213,-2.97865
3.45237,-2.82739
3.57592,-2.6706
3.69244,-2.50852
3.80079,-2.34087
3.90181,-2.1687
3.99528,-1.99233
4.08101,-1.81206
4.15792,-1.62785
4.22644,-1.44037
4.28683,-1.25011
4.33887,-1.0574
4.38204,-0.862508
4.41586,-0.665776
4.44116,-0.467777
4.45787,-0.268866
4.46594,-0.0694068
4.46392,0.130205
4.45333,0.329535
4.43415,0.528221
4.40636,0.725894
4.36921,0.922024
4.32309,1.11624
4.26863,1.30828
4.20588,1.49777
4.13465,1.68424
4.05446,1.86705
3.96648,2.04622
3.87081,2.22142
3.76763,2.3923
3.65615,2.55789
3.53748,2.7184
3.41198,2.87362
3.27985,3.02325
3.14089,3.16655
2.99537,3.3032
2.8441,3.43343
2.68732,3.55698
2.52522,3.67349
2.35757,3.78185
2.18541,3.88287
2.00904,3.97634
1.82877,4.06207
1.64455,4.13897
1.45708,4.2075
1.26682,4.26788
1.07411,4.31993
0.879206,4.36307
0.682477,4.3969
0.484479,4.42222
0.285567,4.43892
0.0861076,4.447
-0.113505,4.44497
-0.312836,4.43439
-0.511522,4.41521
-0.709196,4.38742
-0.90532,4.35024
-1.09953,4.30412
-1.29158,4.24968
-1.48108,4.18695
-1.66754,4.11569
-1.85036,4.03553
-2.02953,3.94755
-2.20473,3.85189
-2.37562,3.74871
-2.54119,3.6372
-2.7017,3.51853
-2.85693,3.39304
-3.00657,3.26092
-3.14984,3.12193
-3.28649,2.97642
-3.41673,2.82515
-3.54029,2.66838
-3.65675,2.50626
-3.76513,2.33862
-3.86616,2.16646
-3.95964,1.9901
-4.04538,1.80983
-4.12225,1.6256
-4.19079,1.43813
-4.25118,1.24787
-4.30324,1.05516
-4.34636,0.86026
-4.38019,0.663532
-4.40551,0.465534
-4.42223,0.266624
-4.43028,0.0671644
-4.42825,-0.132447
-4.41767,-0.331778
-4.3985,-0.530464
-4.37072,-0.72814
-4.33352,-0.92426
-4.28741,-1.11848
-4.23296,-1.31052
-4.17022,-1.50001
-4.09898,-1.68649
-4.01881,-1.8693
-3.93083,-2.04847
-3.83517,-2.22367
-3.73201,-2.39456
-3.62049,-2.56013
-3.50182,-2.72064
-3.37633,-2.87587
-3.24422,-3.02551
-3.10523,-3.16878
-2.95972,-3.30543
-2.80845,-3.43567
-2.65167,-3.55922
-2.48957,-3.67572
-2.32192,-3.78408
-2.14976,-3.88511
-1.97339,-3.97858
-1.79313,-4.06432
-1.60891,-4.1412
-1.42143,-4.20974
-1.23117,-4.27012
-1.03846,-4.32216
-0.843563,-4.36531
-0.646834,-4.39913
-0.448837,-4.42445
-0.249926,-4.44116
