x,y
0.449759,-1.23901
0.58052,-1.13857
0.712557,-1.03982
0.84588,-0.942815
0.980537,-0.847658
1.09146,-0.736452
1.13879,-0.578512
1.18828,-0.421227
1.24049,-0.264825
1.29459,-0.109074
1.31822,0.0461167
1.26395,0.201812
1.21155,0.358145
1.16101,0.51509
1.11236,0.672636
1.03696,0.809649
0.901159,0.903153
0.766715,0.998612
0.634118,1.09662
0.502864,1.1964
0.363344,1.26896
0.198498,1.26542
0.0336253,1.26379
-0.131255,1.26412
-0.296124,1.26649
-0.450219,1.23856
-0.581077,1.13825
-0.713368,1.03983
-0.847428,0.943835
-0.982674,0.849526
-1.09186,0.737047
-1.13918,0.5791
-1.18852,0.421775
-1.23991,0.26511
-1.29353,0.109185
-1.31929,-0.0458399
-1.26447,-0.201343
-1.21159,-0.357518
-1.16132,-0.514555
-1.11302,-0.6722
-1.03883,-0.810237
-0.903146,-0.90392
-0.768615,-0.999246
-0.635294,-1.09626
-0.503285,-1.19505
-0.363761,-1.2677
-0.198919,-1.26407
-0.0340401,-1.2626
0.13084,-1.26382
0.295692,-1.26695
