x,y
4.85857,-14.9395
4.95567,-14.765
5.03218,-14.5803
5.09444,-14.3904
5.14717,-14.1975
5.19199,-14.0027
5.22996,-13.8064
5.26298,-13.6092
5.29178,-13.4114
5.31695,-13.213
5.33932,-13.0144
5.35957,-12.8154
5.37825,-12.6164
5.39592,-12.4172
5.41325,-12.218
5.43094,-12.0189
5.44967,-11.8198
5.47051,-11.621
5.49419,-11.4224
5.52174,-11.2244
5.55391,-11.0271
5.59178,-10.8308
5.63978,-10.6367
5.69485,-10.4446
5.76035,-10.2557
5.83895,-10.072
5.92745,-9.89272
6.02992,-9.72121
6.14855,-9.56027
6.27366,-9.40446
6.41775,-9.26605
6.57188,-9.1387
6.73317,-9.02078
6.90863,-8.92521
7.08929,-8.83955
7.27595,-8.76833
7.46987,-8.71987
7.66534,-8.67799
7.86409,-8.65701
8.06354,-8.6434
8.26343,-8.64623
8.46308,-8.65582
8.66209,-8.67511
8.86009,-8.70278
9.05737,-8.73518
9.25389,-8.77191
9.44971,-8.81228
9.64505,-8.85493
9.84004,-8.89913
10.0348,-8.94414
10.2297,-8.98915
10.4246,-9.03357
10.6198,-9.07678
10.8154,-9.11804
11.0116,-9.15684
11.2083,-9.19262
11.4056,-9.22474
11.6036,-9.25237
11.8024,-9.27373
12.0018,-9.28767
12.2017,-9.2935
12.4014,-9.28612
12.5998,-9.26225
12.7056,-9.15039
12.6707,-8.95372
12.6187,-8.76073
12.5524,-8.57212
12.4784,-8.38642
12.3979,-8.20339
12.3111,-8.02327
12.2201,-7.84527
12.1257,-7.66903
12.0285,-7.4943
11.9291,-7.32083
11.8279,-7.1484
11.7255,-6.97664
11.6226,-6.80523
11.5196,-6.63387
11.4172,-6.46215
11.316,-6.28969
11.2168,-6.11613
11.1205,-5.94092
11.0279,-5.76372
10.9395,-5.58438
10.8593,-5.40127
10.7865,-5.21512
10.7207,-5.02632
10.6704,-4.83285
10.6267,-4.63781
10.6041,-4.43922
10.5883,-4.23993
10.5945,-4.04023
10.6194,-3.84187
10.6529,-3.64485
10.7114,-3.45384
10.7848,-3.26784
10.8684,-3.08639
10.9752,-2.91752
11.091,-2.75454
11.2195,-2.60151
11.3621,-2.46144
11.5104,-2.32748
11.6696,-2.20646
11.8338,-2.09268
12.003,-1.98617
12.1777,-1.88883
12.3549,-1.79628
12.5343,-1.70815
12.7156,-1.62382
12.8981,-1.54221
13.0816,-1.46273
13.2655,-1.38431
13.4496,-1.30629
13.6336,-1.22806
13.8172,-1.14897
14.0003,-1.0685
14.1825,-0.986143
14.3635,-0.90131
14.543,-0.813258
14.7206,-0.72143
14.8959,-0.625319
15.0682,-0.523815
15.2358,-0.414978
15.3982,-0.298375
15.5518,-0.170502
15.6907,-0.0270068
15.6025,0.122834
15.4528,0.255156
15.2933,0.37566
15.127,0.486597
14.9562,0.590469
14.7821,0.688723
14.6052,0.781916
14.4263,0.871081
14.2457,0.956849
14.0638,1.03994
13.881,1.121
13.6976,1.20053
13.5137,1.27905
13.3296,1.35712
13.1457,1.43541
12.962,1.51452
12.7792,1.59533
12.5974,1.67857
12.4171,1.76497
12.2387,1.85529
12.0636,1.95174
11.8927,2.05543
11.7253,2.16472
11.5657,2.28509
11.4121,2.41294
11.2688,2.55232
11.1334,2.6993
11.0155,2.86071
10.9031,3.02599
10.8112,3.20341
10.7369,3.38902
10.6704,3.57745
10.6286,3.77282
10.6027,3.97107
10.5874,4.17029
10.5978,4.36985
10.6165,4.56891
10.654,4.76517
10.7015,4.95939
10.7632,5.14947
10.8317,5.33728
10.9113,5.52073
10.997,5.70131
11.0877,5.87947
11.1825,6.0555
11.281,6.22952
11.3817,6.40223
11.4838,6.57413
11.5867,6.74554
11.6898,6.91689
11.7924,7.08847
11.8941,7.26058
11.9943,7.43364
12.0922,7.60793
12.1876,7.78367
12.2798,7.96109
12.368,8.1405
12.4511,8.32234
12.5277,8.507
12.5963,8.69477
12.6546,8.88596
12.6965,9.08138
12.6679,9.24781
12.4708,9.28052
12.2713,9.29249
12.0714,9.29103
11.8718,9.27923
11.6728,9.26037
11.4745,9.23517
11.2769,9.20449
11.08,9.16976
10.8837,9.13185
10.6879,9.09133
10.4926,9.04872
10.2976,9.00466
10.1027,8.95983
9.9079,8.91481
9.71298,8.8703
9.51777,8.82706
9.32215,8.78577
9.12594,8.74737
8.929,8.7129
8.73118,8.68384
8.5324,8.66253
8.33306,8.64807
8.13318,8.64287
7.93353,8.65175
7.73429,8.66819
7.53777,8.70435
7.34298,8.74944
7.15321,8.81192
6.97154,8.89534
6.79284,8.98488
6.62628,9.09522
6.47142,9.22166
6.32174,9.35408
6.19021,9.50446
6.07077,9.66481
5.96054,9.83144
5.86973,10.0095
5.78499,10.1906
5.71766,10.3788
5.65702,10.5692
5.60753,10.763
5.56704,10.9587
5.53228,11.1556
5.50284,11.3533
5.47805,11.5517
5.45657,11.7505
5.43735,11.9495
5.41937,12.1487
5.40198,12.3478
5.38449,12.547
5.36624,12.7461
5.34667,12.9451
5.32523,13.1439
5.30114,13.3424
5.27357,13.5404
5.24188,13.7378
5.20552,13.9344
5.16366,14.1299
5.11407,14.3235
5.05479,14.5145
4.98444,14.7015
4.89567,14.8805
4.74048,14.8946
4.56605,14.7971
4.401,14.6844
4.24249,14.5626
4.09013,14.4331
3.9422,14.2986
3.798,14.1602
3.65715,14.0183
3.51934,13.8734
3.38377,13.7264
3.24993,13.5779
3.1174,13.4282
2.98577,13.2777
2.8546,13.1268
2.72336,12.976
2.59156,12.8256
2.45856,12.6763
2.32373,12.5287
2.18664,12.3832
2.04598,12.2411
1.90082,12.1036
1.75099,11.9713
1.59652,11.8444
1.43354,11.7286
1.26658,11.6188
1.09022,11.5246
0.910405,11.4374
0.721447,11.3723
0.530157,11.3142
0.333972,11.2764
0.134652,11.2612
-0.0650523,11.2527
-0.264256,11.268
-0.461004,11.3035
-0.65617,11.3465
-0.844286,11.4138
-1.02815,11.4923
-1.20562,11.5841
-1.37582,11.689
-1.5397,11.8034
-1.69805,11.9254
-1.84882,12.0567
-1.99541,12.1926
-2.13768,12.3331
-2.27634,12.4771
-2.41163,12.6243
-2.54513,12.7732
-2.67731,12.9232
-2.80867,13.0739
-2.9398,13.2249
-3.07119,13.3756
-3.20327,13.5257
-3.33659,13.6747
