x,y
0.0187023,-4.18086
0.218419,-4.17805
0.417958,-4.16915
0.617243,-4.15571
0.816222,-4.13831
1.01488,-4.11752
1.21317,-4.09385
1.40458,-4.03707
1.5792,-3.94009
1.75235,-3.84052
1.92368,-3.73784
2.09293,-3.63176
2.25969,-3.52182
2.42247,-3.40608
2.58236,-3.28637
2.73959,-3.1632
2.89418,-3.03671
3.04612,-2.90706
3.19551,-2.77447
3.34257,-2.63931
3.48003,-2.49443
3.56572,-2.31401
3.64899,-2.13246
3.72933,-1.94958
3.80532,-1.76486
3.87523,-1.57776
3.94022,-1.38889
4.00094,-1.19861
4.05749,-1.00705
4.10984,-0.814294
4.15805,-0.620461
4.20232,-0.425688
4.24303,-0.230135
4.27926,-0.0337549
4.25451,0.164224
4.21754,0.360472
4.17544,0.555724
4.12865,0.749903
4.0769,0.942815
4.02052,1.13443
3.95983,1.32472
3.89498,1.51364
3.82606,1.70111
3.75309,1.88704
3.67535,2.07104
3.5933,2.25315
3.50588,2.4327
3.38618,2.59215
3.24183,2.72982
3.09368,2.86379
2.94269,2.99454
2.78853,3.12154
2.63145,3.24491
2.4717,3.36481
2.30942,3.48126
2.14463,3.59414
1.97676,3.70237
1.80608,3.80612
1.63333,3.90638
1.45775,4.00155
1.27507,4.08154
1.07742,4.10815
0.878911,4.1303
0.680007,4.14852
0.480744,4.16226
0.281217,4.17142
0.0815329,4.17619
-0.118208,4.17614
-0.317873,4.17073
-0.517342,4.1604
-0.716525,4.14554
-0.915359,4.12655
-1.11378,4.10365
-1.31116,4.07502
-1.48949,3.98575
-1.66414,3.88886
-1.83633,3.78763
-2.00645,3.68296
-2.17423,3.57459
-2.33887,3.46149
-2.50053,3.34418
-2.6596,3.22338
-2.81611,3.09929
-2.96984,2.97178
-3.12048,2.84062
-3.26819,2.70616
-3.41143,2.56741
-3.52046,2.40055
-3.60743,2.22084
-3.68876,2.0384
-3.76638,1.85436
-3.83868,1.66816
-3.90641,1.48026
-3.97005,1.29093
-4.02971,1.10031
-4.08515,0.908427
-4.13591,0.715249
-4.18175,0.520844
-4.22352,0.325517
-4.25864,0.129078
-4.26923,-0.0698816
-4.23505,-0.266578
-4.19414,-0.462085
-4.14895,-0.656645
-4.09959,-0.850189
-4.04609,-1.04262
-3.98837,-1.23384
-3.92642,-1.42373
-3.86019,-1.61216
-3.78936,-1.79892
-3.71345,-1.98367
-3.63263,-2.16633
-3.54826,-2.34738
-3.45942,-2.52597
-3.31472,-2.66353
-3.16711,-2.7981
-3.01713,-2.93001
-2.86463,-3.059
-2.70949,-3.1848
-2.55163,-3.30717
-2.39108,-3.426
-2.22787,-3.54114
-2.06122,-3.65124
-1.89142,-3.75644
-1.7194,-3.85794
-1.54558,-3.95635
-1.3701,-4.05129
-1.17616,-4.0986
-0.977797,-4.12197
-0.779046,-4.14183
-0.579976,-4.15816
-0.380612,-4.17037
-0.181018,-4.17794
