x,y
-3.55206,-10.9895
-3.35386,-10.9685
-3.15565,-10.9452
-2.95694,-10.9267
-2.75791,-10.912
-2.55871,-10.8997
-2.35948,-10.888
-2.16029,-10.8756
-1.96119,-10.8618
-1.76222,-10.8464
-1.56329,-10.8303
-1.36433,-10.8146
-1.16533,-10.7994
-0.966237,-10.7856
-0.76701,-10.7739
-0.567675,-10.7642
-0.368267,-10.756
-0.168789,-10.75
0.030754,-10.7477
0.2303,-10.751
0.429767,-10.7576
0.629177,-10.7657
0.828501,-10.7757
1.02769,-10.788
1.22678,-10.802
1.42579,-10.817
1.62474,-10.8327
1.82368,-10.8487
2.02271,-10.8634
2.22188,-10.8761
2.42113,-10.8875
2.62037,-10.899
2.81952,-10.912
3.01845,-10.9279
3.21698,-10.9482
3.41503,-10.9727
3.59786,-10.9416
3.75432,-10.818
3.90314,-10.685
4.05396,-10.5543
4.20701,-10.4262
4.36116,-10.2995
4.51554,-10.173
4.66961,-10.0461
4.82303,-9.91848
4.97563,-9.78986
5.12753,-9.66042
5.27913,-9.53062
5.43089,-9.401
5.58328,-9.27213
5.73696,-9.1448
5.89264,-9.01993
6.05021,-8.89745
6.20915,-8.77676
6.36989,-8.65847
6.53277,-8.54316
6.69748,-8.43047
6.86359,-8.31986
7.03102,-8.21125
7.19984,-8.10482
7.36989,-8.00034
7.53998,-7.89595
7.70967,-7.7909
7.87917,-7.68553
8.04845,-7.57984
8.21733,-7.47349
8.38578,-7.36645
8.55424,-7.25945
8.72356,-7.1538
8.89455,-7.05088
9.06785,-6.95191
9.2422,-6.85486
9.34144,-6.69094
9.39476,-6.49936
9.43718,-6.30435
9.48404,-6.11036
9.53427,-5.91721
9.58618,-5.7245
9.6381,-5.5318
9.6886,-5.33872
9.73722,-5.14516
9.78465,-4.9513
9.83178,-4.75737
9.87919,-4.56351
9.9276,-4.36989
9.97718,-4.17658
10.0281,-3.98362
10.0809,-3.79116
10.1363,-3.59941
10.1947,-3.40859
10.2566,-3.21886
10.3218,-3.03023
10.3899,-2.84265
10.4599,-2.65576
10.5319,-2.46963
10.6058,-2.28422
10.681,-2.09935
10.757,-1.91482
10.8333,-1.73043
10.9093,-1.54588
10.9842,-1.36089
11.0577,-1.17535
11.1305,-0.98951
11.2038,-0.803909
11.2793,-0.619139
11.358,-0.435774
11.4403,-0.253949
11.4984,-0.0694683
11.4815,0.127705
11.3988,0.309318
11.3188,0.492142
11.243,0.676772
11.1702,0.862574
11.0986,1.04887
11.027,1.23514
10.9543,1.42104
10.8804,1.60639
10.8052,1.79128
10.7296,1.97597
10.6542,2.16078
10.5799,2.34599
10.5071,2.5318
10.4356,2.71815
10.3664,2.90534
10.3,3.09354
10.2365,3.28272
10.1755,3.47276
10.1177,3.66378
10.0632,3.85575
10.0114,4.04848
9.96146,4.24171
9.91289,4.43528
9.86506,4.62904
9.81746,4.82286
9.76967,5.01663
9.72137,5.21027
9.67207,5.40366
9.62129,5.59666
9.56952,5.78941
9.51816,5.98226
9.46899,6.17568
9.42378,6.37007
9.38152,6.56511
9.31349,6.75196
9.17802,6.8825
9.00343,6.97918
8.83109,7.07983
8.66091,7.18407
8.49229,7.29083
8.32439,7.39873
8.15633,7.50635
7.98757,7.61289
7.81792,7.71801
7.64805,7.82277
7.47842,7.92792
7.3091,8.03356
7.14022,8.13991
6.97211,8.24747
6.80498,8.35653
6.63906,8.46744
6.47486,8.58085
6.31281,8.69734
6.15285,8.81668
5.99438,8.938
5.83821,9.06226
5.68381,9.1887
5.5305,9.31648
5.37764,9.44479
5.22493,9.57329
5.07259,9.70221
4.92075,9.83173
4.76862,9.9609
4.61515,10.0885
4.46064,10.2148
4.3059,10.3408
4.15181,10.4677
3.99938,10.5965
3.84926,10.728
3.69996,10.8604
3.54604,10.982
3.34847,10.9609
3.15032,10.9372
2.95168,10.9181
2.75267,10.9032
2.55348,10.8909
2.35422,10.8796
2.15499,10.8679
1.95585,10.8547
1.75685,10.8396
1.55791,10.8237
1.35892,10.8084
1.15982,10.7947
0.960648,10.782
0.761438,10.7699
0.562178,10.7587
0.362764,10.7507
0.163241,10.7464
-0.0363259,10.7455
-0.23587,10.7483
-0.435343,10.7545
-0.634716,10.7634
-0.833989,10.7743
-1.03317,10.7868
-1.23228,10.8005
-1.43131,10.8152
-1.63028,10.8308
-1.82922,10.8467
-2.02825,10.8615
-2.22741,10.8743
-2.42666,10.8857
-2.6259,10.8972
-2.82504,10.9103
-3.02394,10.9267
-3.22242,10.9476
-3.42036,10.973
-3.60272,10.9394
-3.75664,10.8125
-3.90546,10.6796
-4.05619,10.5488
-4.20925,10.4207
-4.36368,10.2943
-4.51836,10.1682
-4.6724,10.0413
-4.82545,9.91318
-4.97767,9.78411
-5.12965,9.65475
-5.2816,9.52537
-5.43362,9.39606
-5.58628,9.26751
-5.74013,9.1404
-5.89566,9.01534
-6.05307,8.89266
-6.21222,8.77225
-6.37282,8.65377
-6.53493,8.53737
-6.69928,8.42414
-6.86606,8.31454
-7.03426,8.20712
-7.20322,8.10091
-7.37245,7.99512
-7.54173,7.88941
-7.71113,7.78389
-7.8807,7.67864
-8.05011,7.57314
-8.21885,7.46658
-8.38702,7.3591
-8.55535,7.25189
-8.72472,7.14633
-8.89589,7.04373
-9.06923,6.94486
-9.24379,6.84811
-9.34634,6.68358
-9.40083,6.49281
-9.44345,6.29785
-9.48973,6.10373
-9.53934,5.91042
-9.59074,5.71758
-9.64234,5.52479
-9.69271,5.33168
-9.74099,5.13803
-9.78751,4.94395
-9.83391,4.74985
-9.88165,4.55607
-9.93068,4.36261
-9.98044,4.16934
-10.031,3.97627
-10.083,3.7836
-10.1379,3.59173
-10.1961,3.40082
-10.2581,3.21113
-10.3237,3.02267
-10.3923,2.83524
-10.4627,2.64851
-10.5344,2.46227
-10.6075,2.27656
-10.6822,2.09149
-10.7581,1.90692
-10.8343,1.72245
-10.9096,1.53763
-10.9842,1.3525
-11.0576,1.16692
-11.13,0.980961
-11.2027,0.795085
-11.2773,0.609975
-11.3554,0.426321
-11.4378,0.244554
-11.4946,0.057086
-11.483,-0.137214
-11.4003,-0.318818
-11.32,-0.501509
-11.2437,-0.685925
-11.1703,-0.871524
-11.0984,-1.05769
-11.0264,-1.24383
-10.9532,-1.42948
-10.8785,-1.61455
-10.8031,-1.79937
-10.7278,-1.98416
-10.6524,-2.16895
-10.5774,-2.35391
-10.5038,-2.53941
-10.4323,-2.72573
-10.3633,-2.91299
-10.2968,-3.10117
-10.233,-3.29025
-10.1719,-3.48024
-10.1138,-3.67117
-10.0588,-3.86301
-10.0065,-4.05562
-9.95644,-4.24881
-9.90777,-4.44236
-9.8598,-4.63609
-9.81202,-4.82986
-9.76392,-5.02355
-9.71496,-5.21702
-9.66477,-5.41018
