x,y
0.043967,-5.17745
0.243278,-5.17489
0.442449,-5.16703
0.641408,-5.15494
0.840104,-5.1391
1.03851,-5.11998
1.23664,-5.09808
1.43451,-5.074
1.63178,-5.04715
1.80853,-4.95571
1.98322,-4.85971
2.15651,-4.76122
2.32829,-4.66011
2.49824,-4.55596
2.66622,-4.44865
2.83209,-4.33811
2.99476,-4.22291
3.15484,-4.10414
3.31261,-3.98232
3.46802,-3.85751
3.62104,-3.72978
3.77168,-3.59924
3.92006,-3.46614
4.06659,-3.33102
4.211,-3.1939
4.3294,-3.03373
4.41634,-2.85437
4.50036,-2.67361
4.58201,-2.49177
4.66075,-2.30866
4.73587,-2.12403
4.80612,-1.93749
4.87157,-1.74921
4.93338,-1.55971
4.99154,-1.36906
5.04593,-1.1773
5.09653,-0.9845
5.14345,-0.790778
5.18697,-0.596259
5.2275,-0.401093
5.26553,-0.205424
5.30027,-0.00926362
5.26799,0.187092
5.23131,0.383017
5.192,0.578433
5.14958,0.773194
5.10343,0.967108
5.05257,1.15984
4.99742,1.35139
4.93843,1.54178
4.87571,1.73098
4.80935,1.91894
4.73939,2.10558
4.66577,2.29081
4.58838,2.4745
4.50733,2.65661
4.42345,2.83743
4.33508,3.01583
4.22037,3.17833
4.0775,3.31724
3.93138,3.45282
3.78372,3.58672
3.63379,3.71807
3.48064,3.84565
3.32482,3.96996
3.16658,4.09117
3.00606,4.20933
2.84334,4.32445
2.67841,4.43638
2.51116,4.54482
2.34148,4.64941
2.1697,4.75051
1.99632,4.84886
1.82186,4.94528
1.64544,5.03803
1.44873,5.06889
1.251,5.09404
1.05297,5.11683
0.854595,5.13629
0.65586,5.15165
0.456845,5.16277
0.257646,5.16988
0.0583473,5.17317
-0.140976,5.17259
-0.340244,5.16789
-0.539365,5.15887
-0.738254,5.14567
-0.936847,5.12857
-1.1351,5.10785
-1.33305,5.08441
-1.53018,5.05581
-1.72016,4.99713
-1.89661,4.90486
-2.07061,4.80762
-2.24316,4.70782
-2.41388,4.60493
-2.58259,4.49879
-2.74913,4.38927
-2.91329,4.27621
-3.07496,4.15963
-3.2343,4.03986
-3.39142,3.91721
-3.54627,3.7917
-3.69852,3.66304
-3.84743,3.53053
-3.99422,3.39568
-4.13944,3.25914
-4.28228,3.12022
-4.37373,2.94314
-4.45816,2.76257
-4.54064,2.5811
-4.62046,2.39846
-4.69671,2.21429
-4.76882,2.02847
-4.83687,1.84113
-4.90127,1.65249
-4.9622,1.4627
-5.01958,1.27181
-5.07317,1.07982
-5.1219,0.886543
-5.16637,0.692237
-5.20772,0.497244
-5.24665,0.301751
-5.28163,0.105542
-5.28185,-0.0934094
-5.24829,-0.289582
-5.20975,-0.485151
-5.16825,-0.680109
-5.12312,-0.874258
-5.0743,-1.06751
-5.0218,-1.2598
-4.96556,-1.45103
-4.90555,-1.6411
-4.84175,-1.82995
-4.77424,-2.01749
-4.70218,-2.20334
-4.62602,-2.38754
-4.546,-2.57011
-4.46292,-2.7513
-4.37783,-2.93155
-4.29074,-3.1106
-4.14945,-3.25096
-4.00404,-3.3873
-3.8566,-3.52144
-3.70716,-3.65335
-3.5555,-3.78269
-3.4015,-3.90923
-3.24506,-4.03275
-3.08617,-4.15311
-2.92495,-4.27033
-2.76129,-4.38412
-2.59486,-4.49381
-2.42593,-4.5996
-2.25488,-4.70194
-2.08209,-4.80132
-1.90793,-4.89828
-1.73241,-4.99275
-1.54471,-5.05939
-1.34736,-5.08556
-1.14935,-5.10845
-0.95108,-5.12893
-0.75252,-5.1464
-0.553684,-5.16037
-0.354608,-5.17034
-0.155357,-5.17584
